id,homeAbbrev,awayAbbrev,est
2013020540,LAK,COL,2013 December 21 16:00:00
2013020541,BOS,BUF,2013 December 21 19:00:00
2013020542,TOR,DET,2013 December 21 19:00:00
2013020543,TBL,CAR,2013 December 21 19:00:00
2013020544,NYI,ANA,2013 December 21 19:00:00
2013020545,PIT,CGY,2013 December 21 13:00:00
2013020546,WSH,NJD,2013 December 21 19:00:00
2013020547,CBJ,PHI,2013 December 21 19:00:00
2013020548,NSH,MTL,2013 December 21 19:00:00
2013020549,EDM,STL,2013 December 21 22:00:00
2013020550,SJS,DAL,2013 December 21 22:30:00
2013020551,NYR,MIN,2013 December 22 19:30:00
2013020552,VAN,WPG,2013 December 22 20:00:00
2013020553,BUF,ARI,2013 December 23 19:00:00
2013020554,NYR,TOR,2013 December 23 19:00:00
2013020555,WSH,ANA,2013 December 23 19:00:00
2013020556,CAR,CBJ,2013 December 23 19:00:00
2013020557,OTT,PIT,2013 December 23 19:30:00
2013020558,DET,NYI,2013 December 23 19:30:00
2013020559,FLA,TBL,2013 December 23 19:30:00
2013020560,PHI,MIN,2013 December 23 19:30:00
2013020561,CHI,NJD,2013 December 23 20:00:00
2013020562,NSH,BOS,2013 December 23 20:00:00
2013020563,CGY,STL,2013 December 23 20:00:00
2013020564,EDM,WPG,2013 December 23 21:30:00
2013020565,LAK,DAL,2013 December 23 22:30:00
2013020566,SJS,COL,2013 December 23 22:30:00
2013020567,BOS,OTT,2013 December 27 19:00:00
2013020568,TOR,BUF,2013 December 27 19:30:00
2013020569,NJD,CBJ,2013 December 27 19:00:00
2013020570,WSH,NYR,2013 December 27 19:00:00
2013020571,CAR,PIT,2013 December 27 19:00:00
2013020572,CHI,COL,2013 December 27 20:00:00
2013020573,WPG,MIN,2013 December 27 20:00:00
2013020574,DAL,NSH,2013 December 27 20:30:00
2013020575,CGY,EDM,2013 December 27 21:00:00
2013020576,ARI,SJS,2013 December 27 21:00:00
2013020577,OTT,BOS,2013 December 28 19:00:00
2013020578,TBL,MTL,2013 December 28 19:00:00
2013020579,FLA,DET,2013 December 28 19:00:00
2013020580,NYI,NJD,2013 December 28 19:00:00
2013020581,STL,CHI,2013 December 28 20:00:00
2013020582,NSH,LAK,2013 December 28 20:00:00
2013020583,ANA,ARI,2013 December 28 20:00:00
2013020584,EDM,PHI,2013 December 28 22:00:00
2013020585,BUF,WSH,2013 December 29 17:00:00
2013020586,FLA,MTL,2013 December 29 17:00:00
2013020587,CBJ,PIT,2013 December 29 18:00:00
2013020588,DAL,STL,2013 December 29 18:00:00
2013020589,CGY,VAN,2013 December 29 19:30:00
2013020590,TOR,CAR,2013 December 29 19:00:00
2013020591,TBL,NYR,2013 December 29 19:00:00
2013020592,MIN,NYI,2013 December 29 20:00:00
2013020593,COL,WPG,2013 December 29 20:00:00
2013020594,SJS,ANA,2013 December 29 22:30:00
2013020595,OTT,WSH,2013 December 30 19:30:00
2013020596,CHI,LAK,2013 December 30 20:00:00
2013020597,NSH,DET,2013 December 30 20:00:00
2013020598,VAN,PHI,2013 December 30 22:00:00
2013020599,NJD,PIT,2013 December 31 13:00:00
2013020600,FLA,NYR,2013 December 31 17:00:00
2013020601,MIN,STL,2013 December 31 18:00:00
2013020602,BOS,NYI,2013 December 31 19:00:00
2013020603,CAR,MTL,2013 December 31 19:00:00
2013020604,WPG,BUF,2013 December 31 19:00:00
2013020605,DAL,LAK,2013 December 31 20:00:00
2013020606,COL,CBJ,2013 December 31 20:00:00
2013020607,ANA,SJS,2013 December 31 20:00:00
2013020608,CGY,PHI,2013 December 31 21:00:00
2013020609,ARI,EDM,2013 December 31 21:00:00
2013020610,DET,TOR,2014 January 01 13:00:00
2013020611,VAN,TBL,2014 January 01 22:00:00
2013020612,BOS,NSH,2014 January 02 19:00:00
2013020613,NYI,CHI,2014 January 02 19:00:00
2013020614,WSH,CAR,2014 January 02 19:00:00
2013020615,OTT,WPG,2014 January 02 19:30:00
2013020616,STL,LAK,2014 January 02 20:00:00
2013020617,MIN,BUF,2014 January 02 20:00:00
2013020618,DAL,MTL,2014 January 02 20:30:00
2013020619,COL,PHI,2014 January 02 21:00:00
2013020620,ARI,CBJ,2014 January 02 21:00:00
2013020621,SJS,EDM,2014 January 02 22:30:00
2013020622,NJD,CHI,2014 January 03 19:00:00
2013020623,PIT,NYR,2014 January 03 19:00:00
2013020624,CGY,TBL,2014 January 03 21:00:00
2013020625,ANA,EDM,2014 January 03 22:00:00
2013020626,BOS,WPG,2014 January 04 13:00:00
2013020627,COL,SJS,2014 January 04 15:00:00
2013020628,BUF,NJD,2014 January 04 19:00:00
2013020629,TOR,NYR,2014 January 04 19:00:00
2013020630,MTL,OTT,2014 January 04 19:00:00
2013020631,FLA,NSH,2014 January 04 19:00:00
2013020632,NYI,CAR,2014 January 04 19:00:00
2013020633,STL,CBJ,2014 January 04 20:00:00
2013020634,DAL,DET,2014 January 04 20:00:00
2013020635,MIN,WSH,2014 January 04 20:00:00
2013020636,ARI,PHI,2014 January 04 20:00:00
2013020637,LAK,VAN,2014 January 04 22:00:00
2013020638,PIT,WPG,2014 January 05 13:00:00
2013020639,CAR,NSH,2014 January 05 19:00:00
2013020640,CHI,SJS,2014 January 05 20:00:00
2013020641,EDM,TBL,2014 January 05 20:00:00
2013020642,ANA,VAN,2014 January 05 20:00:00
2013020643,NYI,DAL,2014 January 06 19:00:00
2013020644,NYR,CBJ,2014 January 06 19:00:00
2013020645,MTL,FLA,2014 January 06 19:30:00
2013020646,COL,CGY,2014 January 06 21:00:00
2013020647,BUF,CAR,2014 February 25 19:00:00
2013020648,TOR,NYI,2014 January 07 19:00:00
2013020649,NJD,PHI,2014 January 07 19:30:00
2013020650,NSH,SJS,2014 January 07 20:00:00
2013020651,WPG,TBL,2014 January 07 20:00:00
2013020652,ARI,CGY,2014 January 07 21:00:00
2013020653,EDM,STL,2014 January 07 21:30:00
2013020654,VAN,PIT,2014 January 07 22:00:00
2013020655,ANA,BOS,2014 January 07 22:00:00
2013020656,LAK,MIN,2014 January 07 22:30:00
2013020657,PHI,MTL,2014 January 08 19:30:00
2013020658,CHI,NYR,2014 January 08 20:00:00
2013020659,COL,OTT,2014 January 08 21:30:00
2013020660,BUF,FLA,2014 January 09 19:00:00
2013020661,NJD,DAL,2014 January 09 19:00:00
2013020662,CAR,TOR,2014 January 09 19:00:00
2013020663,TBL,WSH,2014 January 09 19:30:00
2013020664,NSH,ANA,2014 January 09 20:00:00
2013020665,CGY,STL,2014 January 09 21:00:00
2013020666,ARI,MIN,2014 January 09 21:00:00
2013020667,LAK,BOS,2014 January 09 22:30:00
2013020668,SJS,DET,2014 January 09 22:30:00
2013020669,NYR,DAL,2014 January 10 19:00:00
2013020670,WSH,TOR,2014 January 10 19:00:00
2013020671,CBJ,CAR,2014 January 10 19:00:00
2013020672,COL,NYI,2014 January 10 21:00:00
2013020673,EDM,PIT,2014 January 10 22:00:00
2013020674,VAN,STL,2014 January 10 22:00:00
2013020675,PHI,TBL,2014 January 11 13:00:00
2013020676,MTL,CHI,2014 January 11 19:00:00
2013020677,NJD,FLA,2014 January 11 19:00:00
2013020678,NSH,OTT,2014 January 11 19:00:00
2013020679,WPG,CBJ,2014 January 11 19:00:00
2013020680,MIN,COL,2014 January 11 20:00:00
2013020681,ARI,ANA,2014 January 11 20:00:00
2013020682,CGY,PIT,2014 January 11 22:00:00
2013020683,LAK,DET,2014 January 11 22:30:00
2013020684,SJS,BOS,2014 January 11 22:30:00
2013020685,WSH,BUF,2014 January 12 15:00:00
2013020686,DAL,NYI,2014 January 12 18:00:00
2013020687,TOR,NJD,2014 January 12 19:00:00
2013020688,NYR,PHI,2014 January 12 19:00:00
2013020689,CHI,EDM,2014 January 12 19:00:00
2013020690,NSH,MIN,2014 January 12 19:00:00
2013020691,ANA,DET,2014 January 12 20:00:00
2013020692,CAR,CGY,2014 January 13 19:00:00
2013020693,CBJ,TBL,2014 January 13 19:00:00
2013020694,WPG,ARI,2014 January 13 20:00:00
2013020695,LAK,VAN,2014 January 13 22:30:00
2013020696,BOS,TOR,2014 January 14 19:00:00
2013020697,NYR,TBL,2014 January 14 19:00:00
2013020698,WSH,SJS,2014 January 14 19:00:00
2013020699,BUF,PHI,2014 January 14 19:30:00
2013020700,MTL,NJD,2014 January 14 19:30:00
2013020701,FLA,NYI,2014 January 14 19:30:00
2013020702,CHI,COL,2014 January 14 20:00:00
2013020703,STL,ARI,2014 January 14 20:00:00
2013020704,NSH,CGY,2014 January 14 20:00:00
2013020705,MIN,OTT,2014 January 14 20:00:00
2013020706,DAL,EDM,2014 January 14 20:30:00
2013020707,TOR,BUF,2014 January 15 19:30:00
2013020708,PIT,WSH,2014 January 15 20:00:00
2013020709,ANA,VAN,2014 January 15 22:30:00
2013020710,NYR,DET,2014 January 16 19:00:00
2013020711,PHI,NSH,2014 January 16 19:00:00
2013020712,OTT,MTL,2014 January 16 19:30:00
2013020713,TBL,NYI,2014 January 16 19:30:00
2013020714,FLA,SJS,2014 January 16 19:30:00
2013020715,STL,LAK,2014 January 16 20:00:00
2013020716,MIN,EDM,2014 January 16 20:00:00
2013020717,DAL,BOS,2014 January 16 20:30:00
2013020718,COL,NJD,2014 January 16 21:00:00
2013020719,CGY,WPG,2014 January 16 21:00:00
2013020720,ARI,VAN,2014 January 16 21:00:00
2013020721,CBJ,WSH,2014 January 17 19:00:00
2013020722,CHI,ANA,2014 January 17 20:00:00
2013020723,OTT,NYR,2014 January 18 14:00:00
2013020724,TBL,SJS,2014 January 18 14:00:00
2013020725,WPG,EDM,2014 January 18 14:00:00
2013020726,BUF,CBJ,2014 January 18 19:00:00
2013020727,TOR,MTL,2014 January 18 19:00:00
2013020728,DET,LAK,2014 January 18 19:00:00
2013020729,PHI,NYI,2014 January 18 19:00:00
2013020730,CAR,FLA,2014 January 18 19:00:00
2013020731,STL,ANA,2014 January 18 20:00:00
2013020732,NSH,COL,2014 January 18 20:00:00
2013020733,ARI,NJD,2014 January 18 20:00:00
2013020734,MIN,DAL,2014 January 18 21:00:00
2013020735,VAN,CGY,2014 January 18 22:00:00
2013020736,CHI,BOS,2014 January 19 12:30:00
2013020737,CAR,TBL,2014 January 19 17:00:00
2013020738,NYR,WSH,2014 January 19 19:30:00
2013020739,BOS,LAK,2014 January 20 15:00:00
2013020740,NYI,PHI,2014 January 20 13:00:00
2013020741,PIT,FLA,2014 January 20 19:00:00
2013020742,DET,STL,2014 January 20 19:30:00
2013020743,NSH,DAL,2014 January 20 20:00:00
2013020744,ARI,TOR,2014 January 20 20:00:00
2013020745,SJS,CGY,2014 January 20 22:30:00
2013020746,BUF,FLA,2014 January 21 19:00:00
2013020747,NJD,STL,2014 January 21 19:00:00
2013020748,NYR,NYI,2014 January 21 19:00:00
2013020749,PHI,CAR,2014 January 22 18:00:00
2013020750,WSH,OTT,2014 January 21 19:00:00
2013020751,CBJ,LAK,2014 January 21 19:00:00
2013020752,DAL,MIN,2014 January 21 20:00:00
2013020753,COL,TOR,2014 January 21 21:00:00
2013020754,EDM,VAN,2014 January 21 21:30:00
2013020755,ANA,WPG,2014 January 21 22:00:00
2013020756,PIT,MTL,2014 January 22 19:00:00
2013020757,DET,CHI,2014 January 22 20:00:00
2013020758,CGY,ARI,2014 January 22 21:30:00
2013020759,BUF,CAR,2014 January 23 19:00:00
2013020760,NYR,STL,2014 January 23 19:00:00
2013020761,CBJ,PHI,2014 January 23 19:00:00
2013020762,TBL,OTT,2014 January 23 19:30:00
2013020763,NYI,PIT,2014 January 23 19:30:00
2013020764,MIN,CHI,2014 January 23 20:00:00
2013020765,DAL,TOR,2014 January 23 20:00:00
2013020766,VAN,NSH,2014 January 23 22:00:00
2013020767,ANA,LAK,2014 January 23 22:00:00
2013020768,SJS,WPG,2014 January 23 22:30:00
2013020769,NJD,WSH,2014 January 24 19:00:00
2013020770,CAR,OTT,2014 January 25 12:00:00
2013020771,DET,MTL,2014 January 24 19:30:00
2013020772,FLA,COL,2014 January 24 19:30:00
2013020773,CGY,NSH,2014 January 24 21:00:00
2013020774,EDM,ARI,2014 January 24 21:30:00
2013020775,NYI,STL,2014 January 25 13:00:00
2013020776,PHI,BOS,2014 January 25 13:00:00
2013020777,MTL,WSH,2014 January 25 19:00:00
2013020778,TBL,COL,2014 January 25 19:00:00
2013020779,CBJ,BUF,2014 January 25 19:00:00
2013020780,WPG,TOR,2014 January 25 19:00:00
2013020781,DAL,PIT,2014 January 25 20:00:00
2013020782,LAK,ANA,2014 January 25 21:30:00
2013020783,SJS,MIN,2014 January 25 22:30:00
2013020784,NJD,NYR,2014 January 26 12:30:00
2013020785,DET,FLA,2014 January 26 17:00:00
2013020786,CHI,WPG,2014 January 26 19:00:00
2013020787,EDM,NSH,2014 January 26 20:00:00
2013020788,VAN,ARI,2014 January 26 20:00:00
2013020789,NYI,BOS,2014 January 27 19:00:00
2013020790,CAR,CBJ,2014 January 27 19:00:00
2013020791,PIT,BUF,2014 January 27 19:30:00
2013020792,DAL,COL,2014 January 27 20:30:00
2013020793,VAN,EDM,2014 January 27 22:00:00
2013020794,SJS,LAK,2014 January 27 22:00:00
2013020795,BOS,FLA,2014 January 28 19:00:00
2013020796,TOR,TBL,2014 January 28 19:00:00
2013020797,PHI,DET,2014 January 28 19:00:00
2013020798,CBJ,OTT,2014 January 28 19:00:00
2013020799,BUF,WSH,2014 January 28 19:30:00
2013020800,MTL,CAR,2014 January 28 19:30:00
2013020801,STL,NJD,2014 January 28 20:00:00
2013020802,WPG,NSH,2014 January 28 20:00:00
2013020803,CGY,CHI,2014 January 28 21:30:00
2013020804,ARI,LAK,2014 January 28 21:00:00
2013020805,ANA,MIN,2014 January 28 22:00:00
2013020806,NYI,NYR,2014 January 29 19:30:00
2013020807,EDM,SJS,2014 January 29 21:30:00
2013020808,VAN,CHI,2014 January 29 22:30:00
2013020809,BOS,MTL,2014 January 30 19:00:00
2013020810,TOR,FLA,2014 January 30 19:00:00
2013020811,CBJ,WSH,2014 January 30 19:00:00
2013020812,OTT,TBL,2014 January 30 19:30:00
2013020813,DAL,NJD,2014 January 30 20:30:00
2013020814,COL,MIN,2014 January 30 21:00:00
2013020815,CGY,SJS,2014 January 30 21:00:00
2013020816,ARI,BUF,2014 January 30 21:00:00
2013020817,ANA,PHI,2014 January 30 22:00:00
2013020818,LAK,PIT,2014 January 30 22:30:00
2013020819,NYR,NYI,2014 January 31 19:00:00
2013020820,CAR,STL,2014 January 31 19:00:00
2013020821,DET,WSH,2014 January 31 19:30:00
2013020822,NSH,NJD,2014 January 31 20:00:00
2013020823,WPG,VAN,2014 January 31 20:30:00
2013020824,BOS,EDM,2014 February 01 13:00:00
2013020825,MTL,TBL,2014 February 01 13:00:00
2013020826,COL,BUF,2014 February 01 15:00:00
2013020827,LAK,PHI,2014 February 01 16:00:00
2013020828,TOR,OTT,2014 February 01 19:00:00
2013020829,CBJ,FLA,2014 February 01 19:00:00
2013020830,STL,NSH,2014 February 01 20:00:00
2013020831,ARI,PIT,2014 February 01 20:00:00
2013020832,CGY,MIN,2014 February 01 22:00:00
2013020833,ANA,DAL,2014 February 01 22:00:00
2013020834,SJS,CHI,2014 February 01 22:30:00
2013020835,WSH,DET,2014 February 02 12:30:00
2013020836,MTL,WPG,2014 February 02 13:00:00
2013020837,BUF,EDM,2014 February 03 19:00:00
2013020838,PIT,OTT,2014 February 03 19:00:00
2013020839,DET,VAN,2014 February 03 19:30:00
2013020840,NJD,COL,2014 February 03 19:30:00
2013020841,ANA,CBJ,2014 February 03 22:00:00
2013020842,LAK,CHI,2014 February 03 22:30:00
2013020843,SJS,PHI,2014 February 03 22:30:00
2013020844,BOS,VAN,2014 February 04 19:00:00
2013020845,NYR,COL,2014 February 04 19:00:00
2013020846,CAR,WPG,2014 February 04 19:00:00
2013020847,MTL,CGY,2014 February 04 19:30:00
2013020848,FLA,TOR,2014 February 04 19:30:00
2013020849,WSH,NYI,2014 February 04 19:30:00
2013020850,STL,OTT,2014 February 04 20:00:00
2013020851,MIN,TBL,2014 February 04 20:00:00
2013020852,ARI,DAL,2014 February 04 21:00:00
2013020853,BUF,PIT,2014 February 05 19:30:00
2013020854,ANA,CHI,2014 February 05 22:00:00
2013020855,SJS,DAL,2014 February 05 22:30:00
2013020856,NYI,CGY,2014 February 06 19:00:00
2013020857,NYR,EDM,2014 February 06 19:00:00
2013020858,PHI,COL,2014 February 06 19:00:00
2013020859,WSH,WPG,2014 February 06 19:00:00
2013020860,MTL,VAN,2014 February 06 19:30:00
2013020861,OTT,BUF,2014 February 06 19:30:00
2013020862,TBL,TOR,2014 February 06 19:30:00
2013020863,FLA,DET,2014 February 06 19:30:00
2013020864,STL,BOS,2014 February 06 20:00:00
2013020865,MIN,NSH,2014 February 06 20:00:00
2013020866,LAK,CBJ,2014 February 06 22:30:00
2013020867,NJD,EDM,2014 February 07 19:00:00
2013020868,PIT,NYR,2014 February 07 19:00:00
2013020869,CAR,FLA,2014 February 07 19:00:00
2013020870,ARI,CHI,2014 February 07 21:00:00
2013020871,SJS,CBJ,2014 February 07 22:30:00
2013020872,PHI,CGY,2014 February 08 13:00:00
2013020873,STL,WPG,2014 February 08 14:00:00
2013020874,BOS,OTT,2014 February 08 15:00:00
2013020875,TOR,VAN,2014 February 08 18:00:00
2013020876,CAR,MTL,2014 February 08 18:00:00
2013020877,TBL,DET,2014 February 08 19:00:00
2013020878,NYI,COL,2014 February 08 19:00:00
2013020879,WSH,NJD,2014 February 08 20:00:00
2013020880,NSH,ANA,2014 February 08 20:00:00
2013020881,DAL,ARI,2014 February 08 20:00:00
2013020882,BUF,BOS,2014 February 26 19:30:00
2013020883,MTL,DET,2014 February 26 19:30:00
2013020884,COL,LAK,2014 February 26 22:00:00
2013020885,VAN,STL,2014 February 26 22:30:00
2013020886,NJD,CBJ,2014 February 27 19:00:00
2013020887,NYI,TOR,2014 February 27 19:00:00
2013020888,NYR,CHI,2014 February 27 19:00:00
2013020889,PHI,SJS,2014 February 27 19:00:00
2013020890,PIT,MTL,2014 February 27 19:00:00
2013020891,OTT,DET,2014 February 27 19:30:00
2013020892,FLA,WSH,2014 February 27 19:30:00
2013020893,NSH,TBL,2014 February 27 20:00:00
2013020894,WPG,ARI,2014 February 27 20:00:00
2013020895,DAL,CAR,2014 February 27 20:30:00
2013020896,CGY,LAK,2014 February 27 21:30:00
2013020897,EDM,MIN,2014 February 27 21:30:00
2013020898,BUF,SJS,2014 February 28 19:00:00
2013020899,COL,ARI,2014 February 28 21:00:00
2013020900,VAN,MIN,2014 February 28 22:00:00
2013020901,ANA,STL,2014 February 28 22:00:00
2013020902,BOS,WSH,2014 March 01 13:00:00
2013020903,NYI,NJD,2014 March 01 13:00:00
2013020904,PHI,NYR,2014 March 01 13:00:00
2013020905,CBJ,FLA,2014 March 01 14:00:00
2013020906,NSH,WPG,2014 March 01 15:00:00
2013020907,DAL,TBL,2014 March 01 15:00:00
2013020908,LAK,CAR,2014 March 01 16:00:00
2013020909,MTL,TOR,2014 March 01 19:00:00
2013020910,CHI,PIT,2014 March 01 20:00:00
2013020911,EDM,CGY,2014 March 01 22:00:00
2013020912,WSH,PHI,2014 March 02 12:30:00
2013020913,NJD,SJS,2014 March 02 15:00:00
2013020914,NYI,FLA,2014 March 02 15:00:00
2013020915,VAN,OTT,2014 March 02 16:00:00
2013020916,NYR,BOS,2014 March 02 19:00:00
2013020917,COL,TBL,2014 March 02 20:00:00
2013020918,ARI,STL,2014 March 02 20:00:00
2013020919,ANA,CAR,2014 March 02 20:00:00
2013020920,TOR,CBJ,2014 March 03 19:00:00
2013020921,DAL,BUF,2014 March 03 20:00:00
2013020922,MIN,CGY,2014 March 03 20:00:00
2013020923,LAK,MTL,2014 March 03 22:30:00
2013020924,BOS,FLA,2014 March 04 19:00:00
2013020925,NJD,DET,2014 March 04 19:00:00
2013020926,CBJ,DAL,2014 March 04 19:00:00
2013020927,CHI,COL,2014 March 04 20:00:00
2013020928,STL,TBL,2014 March 04 20:00:00
2013020929,NSH,PIT,2014 March 04 20:00:00
2013020930,WPG,NYI,2014 March 04 20:00:00
2013020931,ARI,VAN,2014 March 04 21:00:00
2013020932,EDM,OTT,2014 March 04 21:30:00
2013020933,SJS,CAR,2014 March 04 22:30:00
2013020934,NYR,TOR,2014 March 05 19:00:00
2013020935,PHI,WSH,2014 March 05 20:00:00
2013020936,CGY,OTT,2014 March 05 21:30:00
2013020937,ANA,MTL,2014 March 05 22:00:00
2013020938,BOS,WSH,2014 March 06 19:00:00
2013020939,WPG,LAK,2014 March 06 19:00:00
2013020940,DET,COL,2014 March 06 20:00:00
2013020941,TBL,BUF,2014 March 06 19:30:00
2013020942,CHI,CBJ,2014 March 06 20:00:00
2013020943,NSH,STL,2014 March 06 20:00:00
2013020944,DAL,VAN,2014 March 06 20:30:00
2013020945,ARI,MTL,2014 March 06 21:00:00
2013020946,EDM,NYI,2014 March 06 21:30:00
2013020947,SJS,PIT,2014 March 06 22:30:00
2013020948,CAR,NYR,2014 March 07 19:00:00
2013020949,DET,NJD,2014 March 07 19:30:00
2013020950,FLA,BUF,2014 March 07 19:30:00
2013020951,CGY,NYI,2014 March 07 21:00:00
2013020952,ANA,PIT,2014 March 07 22:00:00
2013020953,WPG,OTT,2014 March 08 15:00:00
2013020954,COL,STL,2014 March 08 15:00:00
2013020955,TOR,PHI,2014 March 08 19:00:00
2013020956,TBL,BOS,2014 March 08 19:00:00
2013020957,NJD,CAR,2014 March 08 19:00:00
2013020958,WSH,ARI,2014 March 08 19:00:00
2013020959,NSH,CBJ,2014 March 08 20:00:00
2013020960,DAL,MIN,2014 March 08 20:30:00
2013020961,VAN,CGY,2014 March 08 22:00:00
2013020962,SJS,MTL,2014 March 08 22:00:00
2013020963,FLA,BOS,2014 March 09 17:00:00
2013020964,BUF,CHI,2014 March 09 19:30:00
2013020965,NYR,DET,2014 March 09 12:30:00
2013020966,MIN,STL,2014 March 09 20:00:00
2013020967,EDM,LAK,2014 March 09 20:00:00
2013020968,WSH,PIT,2014 March 10 19:00:00
2013020969,OTT,NSH,2014 March 10 19:30:00
2013020970,TBL,ARI,2014 March 10 19:30:00
2013020971,DAL,CBJ,2014 April 09 20:30:00
2013020972,COL,WPG,2014 March 10 21:00:00
2013020973,CGY,LAK,2014 March 10 21:00:00
2013020974,VAN,NYI,2014 March 10 22:00:00
2013020975,ANA,TOR,2014 March 10 22:00:00
2013020976,BUF,NSH,2014 March 11 19:00:00
2013020977,PHI,NJD,2014 March 11 19:00:00
2013020978,CAR,NYR,2014 March 11 19:00:00
2013020979,CBJ,DET,2014 March 11 19:00:00
2013020980,FLA,ARI,2014 March 11 19:30:00
2013020981,PIT,WSH,2014 March 11 19:30:00
2013020982,STL,DAL,2014 March 11 20:00:00
2013020983,MIN,EDM,2014 March 11 20:00:00
2013020984,SJS,TOR,2014 March 11 22:30:00
2013020985,MTL,BOS,2014 March 12 19:30:00
2013020986,WPG,VAN,2014 March 12 19:30:00
2013020987,COL,CHI,2014 March 12 21:30:00
2013020988,CGY,ANA,2014 March 12 22:00:00
2013020989,BOS,ARI,2014 March 13 19:00:00
2013020990,CAR,BUF,2014 March 13 19:00:00
2013020991,CBJ,SJS,2014 March 13 19:00:00
2013020992,TBL,FLA,2014 March 13 19:30:00
2013020993,STL,EDM,2014 March 13 20:00:00
2013020994,MIN,NYR,2014 March 13 20:00:00
2013020995,LAK,TOR,2014 March 13 22:30:00
2013020996,NYI,SJS,2014 March 14 19:00:00
2013020997,WSH,VAN,2014 March 14 19:00:00
2013020998,DET,EDM,2014 March 14 19:30:00
2013020999,FLA,NJD,2014 March 14 19:30:00
2013021000,CHI,NSH,2014 March 14 20:00:00
2013021001,WPG,NYR,2014 March 14 20:00:00
2013021002,DAL,CGY,2014 March 14 20:30:00
2013021003,COL,ANA,2014 March 14 21:00:00
2013021004,BOS,CAR,2014 March 15 13:00:00
2013021005,PHI,PIT,2014 March 15 13:00:00
2013021006,MTL,OTT,2014 March 15 19:00:00
2013021007,TBL,NJD,2014 March 15 19:00:00
2013021008,NYI,BUF,2014 March 15 19:00:00
2013021009,NSH,STL,2014 March 15 20:00:00
2013021010,MIN,CBJ,2014 March 15 20:00:00
2013021011,ARI,CGY,2014 March 15 22:00:00
2013021012,LAK,ANA,2014 March 15 22:30:00
2013021013,FLA,VAN,2014 March 16 15:00:00
2013021014,WSH,TOR,2014 March 16 15:00:00
2013021015,CAR,EDM,2014 March 16 15:00:00
2013021016,NYR,SJS,2014 March 16 16:00:00
2013021017,OTT,COL,2014 March 16 17:00:00
2013021018,BUF,MTL,2014 March 16 19:00:00
2013021019,PIT,PHI,2014 March 16 12:30:00
2013021020,CHI,DET,2014 March 16 19:30:00
2013021021,WPG,DAL,2014 March 16 20:00:00
2013021022,BOS,MIN,2014 March 17 19:30:00
2013021023,TBL,VAN,2014 March 17 19:30:00
2013021024,STL,WPG,2014 March 17 20:00:00
2013021025,LAK,ARI,2014 March 17 22:30:00
2013021026,NJD,BOS,2014 March 18 19:00:00
2013021027,NYI,MIN,2014 March 18 19:00:00
2013021028,PIT,DAL,2014 March 18 19:00:00
2013021029,CBJ,CAR,2014 March 18 19:00:00
2013021030,MTL,COL,2014 March 18 19:30:00
2013021031,OTT,NYR,2014 March 18 19:30:00
2013021032,DET,TOR,2014 March 18 19:30:00
2013021033,PHI,CHI,2014 March 18 19:30:00
2013021034,CGY,BUF,2014 March 18 21:00:00
2013021035,EDM,NSH,2014 March 18 21:30:00
2013021036,ANA,WSH,2014 March 18 22:00:00
2013021037,SJS,FLA,2014 March 18 22:30:00
2013021038,TOR,TBL,2014 March 19 19:00:00
2013021039,CHI,STL,2014 March 19 20:00:00
2013021040,WPG,COL,2014 March 19 20:00:00
2013021041,VAN,NSH,2014 March 19 22:00:00
2013021042,NJD,MIN,2014 March 20 19:00:00
2013021043,PHI,DAL,2014 March 20 19:00:00
2013021044,MTL,CBJ,2014 March 20 19:30:00
2013021045,OTT,TBL,2014 March 20 19:30:00
2013021046,DET,PIT,2014 March 20 19:30:00
2013021047,EDM,BUF,2014 March 20 21:30:00
2013021048,ARI,FLA,2014 March 20 22:00:00
2013021049,LAK,WSH,2014 March 20 22:30:00
2013021050,SJS,ANA,2014 March 20 22:30:00
2013021051,CBJ,NYR,2014 March 21 19:00:00
2013021052,CHI,CAR,2014 March 21 20:00:00
2013021053,COL,BOS,2014 March 21 21:00:00
2013021054,CGY,NSH,2014 March 21 21:00:00
2013021055,PHI,STL,2014 March 22 13:00:00
2013021056,PIT,TBL,2014 March 22 13:00:00
2013021057,MIN,DET,2014 March 22 14:00:00
2013021058,DAL,OTT,2014 March 22 15:00:00
2013021059,LAK,FLA,2014 March 22 16:00:00
2013021060,TOR,MTL,2014 March 22 19:00:00
2013021061,NJD,NYR,2014 March 22 19:00:00
2013021062,WPG,CAR,2014 March 22 19:00:00
2013021063,ARI,BOS,2014 March 22 21:00:00
2013021064,EDM,CGY,2014 March 22 22:00:00
2013021065,SJS,WSH,2014 March 22 22:30:00
2013021066,NYI,CBJ,2014 March 23 13:00:00
2013021067,PIT,STL,2014 March 23 13:00:00
2013021068,NJD,TOR,2014 March 23 19:00:00
2013021069,CHI,NSH,2014 March 23 19:00:00
2013021070,DET,MIN,2014 March 23 19:30:00
2013021071,VAN,BUF,2014 March 23 20:00:00
2013021072,ANA,FLA,2014 March 23 20:00:00
2013021073,NYR,ARI,2014 March 24 19:00:00
2013021074,PHI,LAK,2014 March 24 19:00:00
2013021075,BOS,MTL,2014 March 24 19:30:00
2013021076,TBL,OTT,2014 March 24 19:30:00
2013021077,DAL,WPG,2014 March 24 20:30:00
2013021078,CGY,SJS,2014 March 24 21:00:00
2013021079,TOR,STL,2014 March 25 19:00:00
