id,homeAbbrev,awayAbbrev,est
2011020540,ARI,BOS,2011 December 28 21:00:00
2011020541,SJS,VAN,2011 December 28 22:30:00
2011020542,NYI,CGY,2011 December 29 19:00:00
2011020543,PIT,PHI,2011 December 29 19:00:00
2011020544,CAR,TOR,2011 December 29 19:00:00
2011020545,TBL,MTL,2011 December 29 19:30:00
2011020546,MIN,EDM,2011 December 29 20:00:00
2011020547,WPG,LAK,2011 December 29 20:30:00
2011020548,DAL,CBJ,2011 December 29 20:30:00
2011020549,COL,ARI,2011 December 29 21:00:00
2011020550,ANA,VAN,2011 December 29 22:00:00
2011020551,WSH,BUF,2011 December 30 19:00:00
2011020552,OTT,CGY,2011 December 30 19:30:00
2011020553,FLA,NYR,2011 December 30 19:30:00
2011020554,STL,NSH,2011 December 30 20:00:00
2011020555,CHI,DET,2011 December 30 20:30:00
2011020556,NJD,PIT,2011 December 31 15:00:00
2011020557,NYI,EDM,2011 December 31 13:00:00
2011020558,TBL,CAR,2011 December 31 17:00:00
2011020559,FLA,MTL,2011 December 31 19:00:00
2011020560,MIN,ARI,2011 December 31 18:00:00
2011020561,BUF,OTT,2011 December 31 19:00:00
2011020562,WPG,TOR,2011 December 31 19:00:00
2011020563,DET,STL,2011 December 31 19:00:00
2011020564,CBJ,WSH,2011 December 31 19:00:00
2011020565,DAL,BOS,2011 December 31 20:00:00
2011020566,ANA,COL,2011 December 31 20:00:00
2011020567,LAK,VAN,2011 December 31 22:00:00
2011020568,NSH,CGY,2012 January 01 18:00:00
2011020569,PHI,NYR,2012 January 02 15:00:00
2011020570,OTT,NJD,2012 January 02 19:30:00
2011020571,CHI,EDM,2012 January 02 20:30:00
2011020572,VAN,SJS,2012 January 02 20:00:00
2011020573,LAK,COL,2012 January 02 22:30:00
2011020574,BUF,EDM,2012 January 03 19:00:00
2011020575,TOR,TBL,2012 January 03 19:00:00
2011020576,WSH,CGY,2012 January 03 19:00:00
2011020577,CAR,NYI,2012 January 03 19:00:00
2011020578,STL,ARI,2012 January 03 20:00:00
2011020579,DAL,DET,2012 January 03 20:00:00
2011020580,MTL,WPG,2012 January 04 19:30:00
2011020581,NJD,BOS,2012 January 04 19:30:00
2011020582,VAN,MIN,2012 January 04 22:00:00
2011020583,ANA,SJS,2012 January 04 22:00:00
2011020584,BOS,CGY,2012 January 05 19:00:00
2011020585,TOR,WPG,2012 January 05 19:00:00
2011020586,NYR,FLA,2012 January 05 19:00:00
2011020587,PHI,CHI,2012 January 05 19:00:00
2011020588,OTT,TBL,2012 January 05 19:30:00
2011020589,STL,EDM,2012 January 05 20:00:00
2011020590,NSH,DAL,2012 January 05 20:00:00
2011020591,LAK,ARI,2012 January 05 22:30:00
2011020592,SJS,CBJ,2012 January 05 22:30:00
2011020593,NJD,FLA,2012 January 06 19:00:00
2011020594,PIT,NYR,2012 January 06 19:00:00
2011020595,CAR,BUF,2012 January 06 19:00:00
2011020596,CHI,COL,2012 January 06 20:30:00
2011020597,ANA,NYI,2012 January 06 22:00:00
2011020598,BOS,VAN,2012 January 07 13:00:00
2011020599,PHI,OTT,2012 January 07 13:00:00
2011020600,DAL,EDM,2012 January 07 14:00:00
2011020601,LAK,CBJ,2012 January 07 16:00:00
2011020602,BUF,WPG,2012 January 07 19:00:00
2011020603,TOR,DET,2012 January 07 19:00:00
2011020604,MTL,TBL,2012 January 07 19:00:00
2011020605,PIT,NJD,2012 January 07 19:00:00
2011020606,STL,COL,2012 January 07 20:00:00
2011020607,NSH,CAR,2012 January 07 20:00:00
2011020608,ARI,NYI,2012 January 07 20:00:00
2011020609,CGY,MIN,2012 January 07 22:00:00
2011020610,SJS,WSH,2012 January 07 22:30:00
2011020611,OTT,PHI,2012 January 08 17:00:00
2011020612,CHI,DET,2012 January 08 19:30:00
2011020613,ANA,CBJ,2012 January 08 20:00:00
2011020614,FLA,VAN,2012 January 09 19:30:00
2011020615,LAK,WSH,2012 January 09 22:30:00
2011020616,BOS,WPG,2012 January 10 19:00:00
2011020617,TOR,BUF,2012 January 10 19:00:00
2011020618,NYI,DET,2012 January 10 19:00:00
2011020619,NYR,ARI,2012 January 10 19:00:00
2011020620,PIT,OTT,2012 January 10 19:00:00
2011020621,CAR,PHI,2012 January 10 19:00:00
2011020622,MTL,STL,2012 January 10 19:30:00
2011020623,TBL,VAN,2012 January 10 19:30:00
2011020624,MIN,SJS,2012 January 10 19:30:00
2011020625,CHI,CBJ,2012 January 10 20:30:00
2011020626,COL,NSH,2012 January 10 21:00:00
2011020627,CGY,NJD,2012 January 10 21:30:00
2011020628,ANA,DAL,2012 January 10 22:00:00
2011020629,WSH,PIT,2012 January 11 19:30:00
2011020630,EDM,NJD,2012 January 11 21:00:00
2011020631,BOS,MTL,2012 January 12 19:00:00
2011020632,NYI,PHI,2012 January 12 19:00:00
2011020633,NYR,OTT,2012 January 12 19:00:00
2011020634,TBL,CAR,2012 January 12 19:30:00
2011020635,DET,ARI,2012 January 12 19:30:00
2011020636,STL,VAN,2012 January 12 20:00:00
2011020637,NSH,COL,2012 January 12 20:00:00
2011020638,WPG,SJS,2012 January 12 20:30:00
2011020639,CHI,MIN,2012 January 12 20:30:00
2011020640,CGY,ANA,2012 January 12 21:30:00
2011020641,LAK,DAL,2012 January 12 22:30:00
2011020642,WSH,TBL,2012 January 13 19:00:00
2011020643,CBJ,ARI,2012 January 13 19:00:00
2011020644,BUF,TOR,2012 January 13 19:30:00
2011020645,FLA,PIT,2012 January 13 19:30:00
2011020646,EDM,ANA,2012 January 13 21:30:00
2011020647,DET,CHI,2012 January 14 12:30:00
2011020648,DAL,COL,2012 January 14 15:00:00
2011020649,TOR,NYR,2012 January 14 19:00:00
2011020650,MTL,OTT,2012 January 14 19:00:00
2011020651,NYI,BUF,2012 January 14 19:00:00
2011020652,CAR,BOS,2012 January 14 19:00:00
2011020653,WPG,NJD,2012 January 14 15:00:00
2011020654,CBJ,SJS,2012 January 14 19:00:00
2011020655,STL,MIN,2012 January 14 20:00:00
2011020656,NSH,PHI,2012 January 14 20:00:00
2011020657,CGY,LAK,2012 January 14 22:00:00
2011020658,TBL,PIT,2012 January 15 13:00:00
2011020659,WSH,CAR,2012 January 15 17:00:00
2011020660,MTL,NYR,2012 January 15 19:00:00
2011020661,CHI,SJS,2012 January 15 19:00:00
2011020662,EDM,LAK,2012 January 15 20:00:00
2011020663,VAN,ANA,2012 January 15 21:00:00
2011020664,NYI,NSH,2012 January 16 13:00:00
2011020665,ARI,COL,2012 January 16 16:00:00
2011020666,OTT,WPG,2012 January 16 19:30:00
2011020667,FLA,BOS,2012 January 16 19:30:00
2011020668,DET,BUF,2012 January 16 19:30:00
2011020669,STL,DAL,2012 January 16 19:30:00
2011020670,TOR,OTT,2012 January 17 19:00:00
2011020671,NJD,WPG,2012 January 17 19:00:00
2011020672,NYR,NSH,2012 January 17 19:30:00
2011020673,PHI,MIN,2012 January 17 19:00:00
2011020674,PIT,CAR,2012 January 17 19:00:00
2011020675,WSH,NYI,2012 January 17 19:00:00
2011020676,CBJ,EDM,2012 January 17 19:00:00
2011020677,TBL,BOS,2012 January 17 19:30:00
2011020678,DAL,DET,2012 January 17 20:30:00
2011020679,VAN,LAK,2012 January 17 22:00:00
2011020680,SJS,CGY,2012 January 17 22:30:00
2011020681,MTL,WSH,2012 January 18 19:30:00
2011020682,CHI,BUF,2012 January 18 19:30:00
2011020683,COL,FLA,2012 January 18 21:30:00
2011020684,ANA,ARI,2012 January 18 22:00:00
2011020685,TOR,MIN,2012 January 19 19:00:00
2011020686,NJD,BOS,2012 January 19 19:00:00
2011020687,NYR,PIT,2012 January 19 19:00:00
2011020688,PHI,NYI,2012 January 19 19:00:00
2011020689,CBJ,NSH,2012 January 19 19:00:00
2011020690,STL,EDM,2012 January 19 20:00:00
2011020691,WPG,BUF,2012 January 19 20:30:00
2011020692,ARI,DET,2012 January 19 21:00:00
2011020693,LAK,CGY,2012 January 19 22:30:00
2011020694,SJS,OTT,2012 January 19 22:30:00
2011020695,PIT,MTL,2012 January 20 19:00:00
2011020696,CAR,WSH,2012 January 20 19:00:00
2011020697,CHI,FLA,2012 January 20 20:30:00
2011020698,DAL,TBL,2012 January 20 20:30:00
2011020699,BOS,NYR,2012 January 21 13:00:00
2011020700,NJD,PHI,2012 January 21 13:00:00
2011020701,VAN,SJS,2012 January 21 16:00:00
2011020702,TOR,MTL,2012 January 21 19:00:00
2011020703,NYI,CAR,2012 January 21 19:00:00
2011020704,DET,CBJ,2012 January 21 19:00:00
2011020705,ANA,OTT,2012 January 21 16:00:00
2011020706,WPG,FLA,2012 January 21 19:00:00
2011020707,STL,BUF,2012 January 21 20:00:00
2011020708,NSH,CHI,2012 January 21 20:00:00
2011020709,ARI,TBL,2012 January 21 20:00:00
2011020710,MIN,DAL,2012 January 21 21:00:00
2011020711,EDM,CGY,2012 January 21 22:00:00
2011020712,LAK,COL,2012 January 21 22:30:00
2011020713,PHI,BOS,2012 January 22 15:00:00
2011020714,PIT,WSH,2012 January 22 12:30:00
2011020715,ANA,COL,2012 January 22 20:00:00
2011020716,TOR,NYI,2012 January 23 19:00:00
2011020717,CAR,WPG,2012 January 23 19:00:00
2011020718,DET,STL,2012 January 23 19:30:00
2011020719,NSH,CBJ,2012 January 23 20:00:00
2011020720,EDM,SJS,2012 January 23 21:30:00
2011020721,LAK,OTT,2012 January 23 22:30:00
2011020722,NJD,BUF,2012 January 24 19:00:00
2011020723,NYI,TOR,2012 January 24 19:00:00
2011020724,NYR,WPG,2012 January 24 19:00:00
2011020725,WSH,BOS,2012 January 24 19:00:00
2011020726,TBL,CBJ,2012 January 24 19:30:00
2011020727,FLA,PHI,2012 January 24 19:30:00
2011020728,STL,PIT,2012 January 24 20:00:00
2011020729,CHI,NSH,2012 January 24 20:30:00
2011020730,DAL,ANA,2012 January 24 20:30:00
2011020731,COL,MIN,2012 January 24 21:00:00
2011020732,CGY,SJS,2012 January 24 21:00:00
2011020733,ARI,OTT,2012 January 24 21:00:00
2011020734,VAN,EDM,2012 January 24 22:00:00
2011020735,MTL,DET,2012 January 25 19:30:00
2011020736,BOS,OTT,2012 January 31 19:00:00
2011020737,NJD,NYR,2012 January 31 19:00:00
2011020738,PHI,WPG,2012 January 31 19:00:00
2011020739,PIT,TOR,2012 January 31 19:00:00
2011020740,CAR,NYI,2012 January 31 19:00:00
2011020741,MTL,BUF,2012 January 31 19:30:00
2011020742,TBL,WSH,2012 January 31 19:30:00
2011020743,MIN,NSH,2012 January 31 20:00:00
2011020744,CGY,DET,2012 January 31 21:00:00
2011020745,ARI,ANA,2012 January 31 21:00:00
2011020746,EDM,COL,2012 January 31 21:30:00
2011020747,VAN,CHI,2012 January 31 22:00:00
2011020748,SJS,CBJ,2012 January 31 22:30:00
2011020749,BUF,NYR,2012 February 01 19:30:00
2011020750,TOR,PIT,2012 February 01 19:30:00
2011020751,FLA,WSH,2012 February 01 20:00:00
2011020752,ANA,DAL,2012 February 01 22:30:00
2011020753,LAK,CBJ,2012 February 01 22:30:00
2011020754,BOS,CAR,2012 February 02 19:00:00
2011020755,NJD,MTL,2012 February 02 19:00:00
2011020756,PHI,NSH,2012 February 02 19:00:00
2011020757,TBL,WPG,2012 February 02 19:30:00
2011020758,COL,MIN,2012 February 02 21:00:00
2011020759,EDM,CHI,2012 February 02 21:30:00
2011020760,VAN,DET,2012 February 02 22:00:00
2011020761,SJS,DAL,2012 February 02 22:30:00
2011020762,OTT,NYI,2012 February 03 19:30:00
2011020763,FLA,WPG,2012 February 03 19:30:00
2011020764,STL,LAK,2012 February 03 20:00:00
2011020765,CGY,CHI,2012 February 03 21:00:00
2011020766,ANA,CBJ,2012 February 03 22:00:00
2011020767,BOS,PIT,2012 February 04 13:00:00
2011020768,PHI,NJD,2012 February 04 13:00:00
2011020769,MTL,WSH,2012 February 04 14:00:00
2011020770,COL,VAN,2012 February 04 15:00:00
2011020771,OTT,TOR,2012 February 04 19:00:00
2011020772,NYI,BUF,2012 February 04 19:00:00
2011020773,CAR,LAK,2012 February 04 19:00:00
2011020774,TBL,FLA,2012 February 04 19:00:00
2011020775,NSH,STL,2012 February 04 20:00:00
2011020776,DAL,MIN,2012 February 04 20:00:00
2011020777,ARI,SJS,2012 February 04 20:00:00
2011020778,EDM,DET,2012 February 04 22:00:00
2011020779,WSH,BOS,2012 February 05 12:30:00
2011020780,NJD,PIT,2012 February 05 13:00:00
2011020781,NYR,PHI,2012 February 05 13:00:00
2011020782,MTL,WPG,2012 February 05 14:00:00
2011020783,TOR,EDM,2012 February 06 19:00:00
2011020784,ARI,DET,2012 February 06 20:00:00
2011020785,ANA,CGY,2012 February 06 22:00:00
2011020786,NYR,NJD,2012 February 07 19:00:00
2011020787,PHI,NYI,2012 February 07 19:00:00
2011020788,WSH,FLA,2012 February 07 19:00:00
2011020789,CBJ,MIN,2012 February 07 19:00:00
2011020790,MTL,PIT,2012 February 07 19:30:00
2011020791,OTT,STL,2012 February 07 19:30:00
2011020792,TBL,LAK,2012 February 07 19:30:00
2011020793,NSH,VAN,2012 February 07 20:00:00
2011020794,WPG,TOR,2012 February 07 20:30:00
2011020795,DAL,ARI,2012 February 07 20:30:00
2011020796,COL,CHI,2012 February 07 21:00:00
2011020797,BUF,BOS,2012 February 08 19:30:00
2011020798,DET,EDM,2012 February 08 19:30:00
2011020799,ANA,CAR,2012 February 08 22:00:00
2011020800,SJS,CGY,2012 February 08 22:00:00
2011020801,NJD,STL,2012 February 09 19:00:00
2011020802,NYI,MTL,2012 February 09 19:00:00
2011020803,NYR,TBL,2012 February 09 19:00:00
2011020804,PHI,TOR,2012 February 09 19:00:00
2011020805,WSH,WPG,2012 February 09 19:00:00
2011020806,CBJ,DAL,2012 February 09 19:00:00
2011020807,OTT,NSH,2012 February 09 19:30:00
2011020808,FLA,LAK,2012 February 09 19:30:00
2011020809,MIN,VAN,2012 February 09 20:00:00
2011020810,ARI,CGY,2012 February 09 21:00:00
2011020811,PIT,WPG,2012 February 11 14:00:00
2011020812,BUF,DAL,2012 February 10 19:30:00
2011020813,DET,ANA,2012 February 10 19:30:00
2011020814,COL,CAR,2012 February 10 21:00:00
2011020815,SJS,CHI,2012 February 10 22:30:00
2011020816,BOS,NSH,2012 February 11 13:00:00
2011020817,NJD,FLA,2012 February 11 13:00:00
2011020818,NYI,LAK,2012 February 11 13:00:00
2011020819,PHI,NYR,2012 February 11 13:00:00
2011020820,OTT,EDM,2012 February 11 14:00:00
2011020821,BUF,TBL,2012 February 11 19:00:00
2011020822,TOR,MTL,2012 February 11 19:00:00
2011020823,STL,COL,2012 February 11 20:00:00
2011020824,MIN,CBJ,2012 February 11 20:00:00
2011020825,ARI,CHI,2012 February 11 20:30:00
2011020826,CGY,VAN,2012 February 11 22:00:00
2011020827,NYI,FLA,2012 February 12 15:00:00
2011020828,NYR,WSH,2012 February 12 12:30:00
2011020829,DET,PHI,2012 February 12 19:30:00
2011020830,CBJ,ANA,2012 February 12 18:00:00
2011020831,DAL,LAK,2012 February 12 18:00:00
2011020832,PIT,TBL,2012 February 12 19:00:00
2011020833,STL,SJS,2012 February 12 19:00:00
2011020834,WSH,SJS,2012 February 13 19:30:00
2011020835,MTL,CAR,2012 February 13 19:30:00
2011020836,ARI,VAN,2012 February 28 21:00:00
2011020837,BOS,NYR,2012 February 14 19:00:00
2011020838,BUF,NJD,2012 February 14 19:00:00
2011020839,CBJ,STL,2012 February 14 19:00:00
2011020840,TBL,OTT,2012 February 14 19:00:00
2011020841,DET,DAL,2012 February 14 19:30:00
2011020842,NSH,CHI,2012 February 14 20:00:00
2011020843,MIN,ANA,2012 February 14 19:30:00
2011020844,WPG,NYI,2012 February 14 20:30:00
2011020845,CGY,TOR,2012 February 14 21:00:00
2011020846,PIT,ANA,2012 February 15 19:00:00
2011020847,MTL,BOS,2012 February 15 19:30:00
2011020848,FLA,OTT,2012 February 15 19:30:00
2011020849,EDM,TOR,2012 February 15 22:00:00
2011020850,VAN,COL,2012 February 15 22:00:00
2011020851,NYR,CHI,2012 February 16 19:00:00
2011020852,PHI,BUF,2012 February 16 19:00:00
2011020853,TBL,SJS,2012 February 16 19:30:00
2011020854,STL,NYI,2012 February 16 20:00:00
2011020855,MIN,WPG,2012 February 16 20:00:00
2011020856,DAL,CGY,2012 February 16 20:30:00
2011020857,LAK,ARI,2012 February 16 22:30:00
2011020858,NJD,ANA,2012 February 17 19:00:00
2011020859,CAR,SJS,2012 February 17 19:00:00
2011020860,BUF,MTL,2012 February 17 19:30:00
2011020861,FLA,WSH,2012 February 17 19:30:00
2011020862,DET,NSH,2012 February 17 19:30:00
2011020863,WPG,BOS,2012 February 17 20:00:00
2011020864,EDM,COL,2012 February 17 21:30:00
2011020865,PHI,PIT,2012 February 18 13:00:00
2011020866,CBJ,CHI,2012 February 18 13:00:00
2011020867,STL,MIN,2012 February 18 14:00:00
2011020868,NYI,CAR,2012 February 18 19:00:00
2011020869,TBL,WSH,2012 February 18 19:00:00
2011020870,VAN,TOR,2012 February 18 19:00:00
2011020871,ARI,DAL,2012 February 18 20:00:00
2011020872,LAK,CGY,2012 February 18 22:00:00
2011020873,BUF,PIT,2012 February 19 12:30:00
2011020874,DET,SJS,2012 February 19 12:30:00
2011020875,CHI,STL,2012 February 19 12:30:00
2011020876,MIN,BOS,2012 February 19 15:30:00
2011020877,MTL,NJD,2012 February 19 18:00:00
2011020878,FLA,ANA,2012 February 19 18:00:00
2011020879,NYR,CBJ,2012 February 19 20:00:00
2011020880,DAL,NSH,2012 February 19 19:00:00
2011020881,EDM,VAN,2012 February 19 21:00:00
2011020882,WPG,COL,2012 February 19 20:30:00
2011020883,NYI,OTT,2012 February 20 13:00:00
2011020884,CAR,WSH,2012 February 20 19:30:00
2011020885,BUF,NYI,2012 February 21 19:00:00
2011020886,TOR,NJD,2012 February 21 19:00:00
2011020887,PIT,NYR,2012 February 21 19:00:00
2011020888,CBJ,SJS,2012 February 21 19:00:00
2011020889,MTL,DAL,2012 February 21 19:30:00
2011020890,TBL,ANA,2012 February 21 19:30:00
2011020891,NSH,VAN,2012 February 21 20:00:00
2011020892,WPG,PHI,2012 February 21 19:00:00
2011020893,CHI,DET,2012 February 21 20:00:00
2011020894,CGY,EDM,2012 February 21 21:00:00
2011020895,ARI,LAK,2012 February 21 21:00:00
2011020896,OTT,WSH,2012 February 22 19:00:00
2011020897,STL,BOS,2012 February 22 20:00:00
2011020898,COL,LAK,2012 February 22 21:00:00
2011020899,TOR,SJS,2012 February 23 19:00:00
2011020900,CAR,ANA,2012 February 23 19:00:00
2011020901,FLA,MIN,2012 February 23 19:30:00
2011020902,DET,VAN,2012 February 23 19:30:00
2011020903,NSH,STL,2012 February 23 20:00:00
2011020904,WPG,TBL,2012 February 23 20:30:00
2011020905,CHI,DAL,2012 February 23 20:30:00
2011020906,CGY,ARI,2012 February 23 21:00:00
2011020907,EDM,PHI,2012 February 23 21:30:00
2011020908,NJD,VAN,2012 February 24 19:00:00
2011020909,NYI,NYR,2012 February 24 19:00:00
2011020910,WSH,MTL,2012 February 24 19:00:00
2011020911,CBJ,COL,2012 February 24 19:00:00
2011020912,BUF,BOS,2012 February 24 19:30:00
2011020913,DAL,MIN,2012 February 24 20:30:00
2011020914,PIT,TBL,2012 February 25 13:00:00
2011020915,WPG,STL,2012 February 25 14:00:00
2011020916,EDM,ARI,2012 February 25 16:00:00
2011020917,LAK,CHI,2012 February 25 20:00:00
2011020918,TOR,WSH,2012 February 25 19:00:00
2011020919,OTT,BOS,2012 February 25 19:00:00
2011020920,NYR,BUF,2012 February 25 19:00:00
2011020921,CAR,FLA,2012 February 25 19:00:00
2011020922,DET,COL,2012 February 25 19:00:00
2011020923,NSH,SJS,2012 February 25 20:00:00
2011020924,CGY,PHI,2012 February 25 22:00:00
2011020925,NJD,TBL,2012 February 26 13:00:00
2011020926,PIT,CBJ,2012 February 26 13:00:00
2011020927,DAL,VAN,2012 February 26 15:00:00
2011020928,OTT,NYI,2012 February 26 17:00:00
2011020929,FLA,MTL,2012 February 26 17:00:00
2011020930,MIN,SJS,2012 February 26 18:00:00
2011020931,ANA,CHI,2012 February 26 19:00:00
2011020932,NYR,NJD,2012 February 27 19:30:00
2011020933,NSH,LAK,2012 February 27 20:00:00
2011020934,WPG,EDM,2012 February 27 20:30:00
2011020935,COL,ANA,2012 February 27 21:00:00
2011020936,CGY,STL,2012 February 27 21:00:00
2011020937,BOS,OTT,2012 February 28 19:00:00
2011020938,TOR,FLA,2012 February 28 19:00:00
2011020939,WSH,NYI,2012 February 28 19:00:00
2011020940,CAR,NSH,2012 February 28 19:00:00
2011020941,CBJ,DET,2012 February 28 19:00:00
2011020942,TBL,MTL,2012 February 28 19:30:00
2011020943,MIN,LAK,2012 February 28 19:30:00
2011020944,VAN,ARI,2012 February 13 22:00:00
2011020945,SJS,PHI,2012 February 28 22:30:00
2011020946,DAL,PIT,2012 February 29 19:30:00
2011020947,CHI,TOR,2012 February 29 20:00:00
2011020948,EDM,STL,2012 February 29 22:00:00
2011020949,ANA,BUF,2012 February 29 22:00:00
2011020950,BOS,NJD,2012 March 01 19:00:00
2011020951,MTL,MIN,2012 March 01 19:00:00
2011020952,PHI,NYI,2012 March 01 19:00:00
2011020953,CAR,NYR,2012 March 01 19:00:00
2011020954,WPG,FLA,2012 March 01 20:30:00
2011020955,COL,CBJ,2012 March 01 21:00:00
2011020956,ARI,CGY,2012 March 01 21:00:00
2011020957,VAN,STL,2012 March 01 22:00:00
2011020958,SJS,BUF,2012 March 01 22:30:00
2011020959,WSH,NJD,2012 March 02 19:00:00
2011020960,OTT,CHI,2012 March 02 19:00:00
2011020961,TBL,NYR,2012 March 02 19:30:00
2011020962,DET,MIN,2012 March 02 19:30:00
2011020963,EDM,DAL,2012 March 02 21:30:00
2011020964,ANA,CGY,2012 March 02 22:00:00
2011020965,BOS,NYI,2012 March 03 13:00:00
2011020966,MTL,TOR,2012 March 03 19:00:00
2011020967,CAR,TBL,2012 March 03 19:00:00
2011020968,FLA,NSH,2012 March 03 19:30:00
2011020969,ARI,CBJ,2012 March 03 20:00:00
2011020970,COL,PIT,2012 March 03 21:00:00
2011020971,VAN,BUF,2012 March 03 22:00:00
2011020972,LAK,ANA,2012 March 03 22:30:00
2011020973,SJS,STL,2012 March 03 22:30:00
2011020974,NYI,NJD,2012 March 04 15:00:00
2011020975,NYR,BOS,2012 March 04 12:30:00
2011020976,DET,CHI,2012 March 04 16:00:00
2011020977,FLA,OTT,2012 March 04 18:00:00
2011020978,CGY,DAL,2012 March 04 18:00:00
2011020979,WSH,PHI,2012 March 04 19:00:00
2011020980,MIN,COL,2012 March 04 19:00:00
2011020981,PIT,ARI,2012 March 05 19:00:00
2011020982,WPG,BUF,2012 March 05 20:00:00
2011020983,ANA,EDM,2012 March 05 22:00:00
2011020984,TOR,BOS,2012 March 06 19:00:00
2011020985,NJD,NYR,2012 March 06 19:00:00
2011020986,PHI,DET,2012 March 06 19:00:00
2011020987,WSH,CAR,2012 March 06 19:00:00
2011020988,CBJ,ARI,2012 March 06 19:00:00
2011020989,TBL,OTT,2012 March 06 19:30:00
2011020990,STL,CHI,2012 March 06 20:00:00
2011020991,NSH,LAK,2012 March 06 20:00:00
2011020992,COL,MIN,2012 March 06 21:00:00
2011020993,CGY,MTL,2012 March 06 21:00:00
2011020994,VAN,DAL,2012 March 06 22:00:00
2011020995,SJS,EDM,2012 March 06 22:30:00
2011020996,BUF,CAR,2012 March 07 19:00:00
2011020997,PIT,TOR,2012 March 07 19:30:00
2011020998,BOS,BUF,2012 March 08 19:00:00
2011020999,NJD,NYI,2012 March 08 19:00:00
2011021000,PHI,FLA,2012 March 08 19:00:00
2011021001,WSH,TBL,2012 March 08 19:00:00
2011021002,CBJ,LAK,2012 March 08 19:00:00
2011021003,OTT,NYR,2012 March 08 19:30:00
2011021004,STL,ANA,2012 March 08 20:00:00
2011021005,NSH,COL,2012 March 08 20:00:00
2011021006,DAL,SJS,2012 March 08 20:30:00
2011021007,ARI,MIN,2012 March 08 21:00:00
2011021008,EDM,MTL,2012 March 08 21:30:00
2011021009,VAN,WPG,2012 March 08 22:00:00
2011021010,PIT,FLA,2012 March 09 19:00:00
2011021011,DET,LAK,2012 March 09 19:30:00
2011021012,CHI,NYR,2012 March 09 20:30:00
2011021013,CGY,WPG,2012 March 09 21:00:00
2011021014,BOS,WSH,2012 March 10 13:00:00
2011021015,COL,EDM,2012 March 10 15:00:00
2011021016,TOR,PHI,2012 March 10 19:00:00
2011021017,OTT,BUF,2012 March 10 19:00:00
2011021018,NYI,NJD,2012 March 10 19:00:00
2011021019,TBL,CAR,2012 March 10 19:00:00
2011021020,STL,CBJ,2012 March 10 20:00:00
2011021021,NSH,DET,2012 March 10 20:00:00
2011021022,DAL,ANA,2012 March 10 20:00:00
2011021023,ARI,SJS,2012 March 10 20:00:00
2011021024,VAN,MTL,2012 March 10 22:00:00
2011021025,WSH,TOR,2012 March 11 17:00:00
2011021026,FLA,CAR,2012 March 11 17:00:00
2011021027,CBJ,STL,2012 March 11 18:00:00
2011021028,MIN,CGY,2012 March 11 18:00:00
2011021029,NJD,PHI,2012 March 11 19:00:00
2011021030,NYR,NYI,2012 March 11 19:00:00
2011021031,CHI,LAK,2012 March 11 20:00:00
2011021032,PIT,BOS,2012 March 11 12:30:00
2011021033,BUF,MTL,2012 March 12 19:00:00
2011021034,COL,ANA,2012 March 12 21:00:00
2011021035,EDM,SJS,2012 March 12 21:30:00
2011021036,ARI,NSH,2012 March 12 22:00:00
2011021037,NYI,WSH,2012 March 13 19:00:00
2011021038,NYR,CAR,2012 March 13 19:30:00
2011021039,PHI,NJD,2012 March 13 19:00:00
2011021040,TBL,BOS,2012 March 13 19:30:00
2011021041,FLA,TOR,2012 March 13 19:30:00
2011021042,MIN,DAL,2012 March 13 20:00:00
2011021043,CHI,STL,2012 March 13 20:30:00
2011021044,CGY,SJS,2012 March 13 21:30:00
2011021045,LAK,DET,2012 March 13 22:30:00
2011021046,BUF,COL,2012 March 14 19:30:00
2011021047,MTL,OTT,2012 March 14 19:30:00
2011021048,WPG,DAL,2012 March 14 20:30:00
2011021049,EDM,CBJ,2012 March 14 22:00:00
2011021050,VAN,ARI,2012 March 14 22:00:00
2011021051,ANA,DET,2012 March 14 22:00:00
2011021052,NJD,COL,2012 March 15 19:00:00
2011021053,NYI,PHI,2012 March 15 19:00:00
2011021054,NYR,PIT,2012 March 15 19:00:00
2011021055,CAR,STL,2012 March 15 19:00:00
2011021056,TBL,TOR,2012 March 15 19:30:00
2011021057,FLA,BOS,2012 March 15 19:30:00
2011021058,CGY,ARI,2012 March 15 21:00:00
2011021059,SJS,NSH,2012 March 15 22:30:00
2011021060,OTT,MTL,2012 March 16 19:00:00
2011021061,WPG,WSH,2012 March 16 20:30:00
2011021062,DAL,CHI,2012 March 16 20:30:00
2011021063,EDM,CGY,2012 March 16 21:30:00
2011021064,ANA,LAK,2012 March 16 22:00:00
2011021065,BOS,PHI,2012 March 17 13:00:00
2011021066,NJD,PIT,2012 March 17 13:00:00
2011021067,MIN,CAR,2012 March 17 14:00:00
2011021068,MTL,NYI,2012 March 17 19:00:00
2011021069,OTT,TOR,2012 March 17 19:00:00
2011021070,NYR,COL,2012 March 17 19:00:00
2011021071,TBL,STL,2012 March 17 19:00:00
2011021072,FLA,BUF,2012 March 17 19:30:00
2011021073,VAN,CBJ,2012 March 17 22:00:00
2011021074,LAK,NSH,2012 March 17 22:30:00
2011021075,SJS,DET,2012 March 17 22:30:00
2011021076,PHI,PIT,2012 March 18 12:30:00
2011021077,CHI,WSH,2012 March 18 19:00:00
2011021078,CGY,CBJ,2012 March 18 20:00:00
2011021079,EDM,ARI,2012 March 18 20:00:00
