id,homeAbbrev,awayAbbrev,est
2008020703,CBJ,DET,2009 January 27
2008020704,OTT,NJD,2009 January 27
2008020705,TBL,MTL,2009 January 27
2008020706,FLA,PHI,2009 January 27
2008020707,MIN,TOR,2009 January 27
2008020708,DAL,ATL,2009 January 27
2008020709,COL,SJS,2009 January 27
2008020710,EDM,BUF,2009 January 27
2008020711,ARI,ANA,2009 January 27
2008020712,PIT,NYR,2009 January 28
2008020713,CGY,BUF,2009 January 28
2008020714,ANA,CHI,2009 January 28
2008020715,VAN,NSH,2009 January 28
2008020716,BOS,NJD,2009 January 29
2008020717,CAR,TBL,2009 January 29
2008020718,ATL,NYI,2009 January 29
2008020719,FLA,MTL,2009 January 29
2008020720,DET,DAL,2009 January 29
2008020721,STL,OTT,2009 January 29
2008020722,COL,TOR,2009 January 29
2008020723,LAK,CHI,2009 January 29
2008020724,SJS,ARI,2009 January 29
2008020725,NJD,PIT,2009 January 30
2008020726,CBJ,OTT,2009 January 30
2008020727,TBL,PHI,2009 January 30
2008020728,CGY,NSH,2009 January 30
2008020729,EDM,MIN,2009 January 30
2008020730,WSH,DET,2009 January 31
2008020731,BOS,NYR,2009 January 31
2008020732,MTL,LAK,2009 January 31
2008020733,COL,ANA,2009 January 31
2008020734,TOR,PIT,2009 January 31
2008020735,NYI,FLA,2009 January 31
2008020736,CBJ,DAL,2009 January 31
2008020737,CAR,ATL,2009 January 31
2008020738,STL,PHI,2009 January 31
2008020739,ARI,BUF,2009 January 31
2008020740,VAN,MIN,2009 January 31
2008020741,SJS,CHI,2009 January 31
2008020742,WSH,OTT,2009 February 01
2008020743,MTL,BOS,2009 February 01
2008020744,EDM,NSH,2009 February 01
2008020745,DET,STL,2009 February 02
2008020746,COL,CGY,2009 February 02
2008020747,ANA,BUF,2009 February 02
2008020748,NJD,WSH,2009 February 03
2008020749,NYI,TBL,2009 February 03
2008020750,NYR,ATL,2009 February 03
2008020751,CBJ,STL,2009 February 03
2008020752,TOR,FLA,2009 February 03
2008020753,MTL,PIT,2009 February 03
2008020754,OTT,LAK,2009 February 03
2008020755,NSH,ARI,2009 February 03
2008020756,DAL,CGY,2009 February 03
2008020757,EDM,CHI,2009 February 03
2008020758,VAN,CAR,2009 February 03
2008020759,PHI,BOS,2009 February 04
2008020760,BUF,TOR,2009 February 04
2008020761,PIT,TBL,2009 February 04
2008020762,DET,ARI,2009 February 04
2008020763,MIN,ANA,2009 February 04
2008020764,WSH,LAK,2009 February 05
2008020765,OTT,BOS,2009 February 05
2008020766,FLA,NYI,2009 February 05
2008020767,NSH,ANA,2009 February 05
2008020768,STL,EDM,2009 February 05
2008020769,COL,DAL,2009 February 05
2008020770,CGY,CHI,2009 February 05
2008020771,SJS,CAR,2009 February 05
2008020772,BUF,MTL,2009 February 06
2008020773,PIT,CBJ,2009 February 06
2008020774,ATL,NJD,2009 February 06
2008020775,MIN,NSH,2009 February 06
2008020776,DAL,NYR,2009 February 06
2008020777,BOS,PHI,2009 February 07
2008020778,DET,EDM,2009 February 07
2008020779,CGY,ANA,2009 February 07
2008020780,MTL,TOR,2009 February 07
2008020781,OTT,BUF,2009 February 07
2008020782,NJD,LAK,2009 February 07
2008020783,WSH,FLA,2009 February 07
2008020784,CBJ,SJS,2009 February 07
2008020785,TBL,NYI,2009 February 07
2008020786,STL,COL,2009 February 07
2008020787,ARI,CAR,2009 February 07
2008020788,VAN,CHI,2009 February 07
2008020789,PIT,DET,2009 February 08
2008020790,ATL,PHI,2009 February 08
2008020791,MIN,EDM,2009 February 08
2008020792,DAL,NSH,2009 February 08
2008020793,NJD,NYR,2009 February 09
2008020794,CGY,MTL,2009 February 09
2008020795,BOS,SJS,2009 February 10
2008020796,NYI,LAK,2009 February 10
2008020797,CBJ,COL,2009 February 10
2008020798,TBL,ATL,2009 February 10
2008020799,FLA,TOR,2009 February 10
2008020800,NSH,DET,2009 February 10
2008020801,STL,VAN,2009 February 10
2008020802,NJD,NYI,2009 February 11
2008020803,NYR,WSH,2009 February 11
2008020804,ATL,CHI,2009 February 11
2008020805,BUF,OTT,2009 February 11
2008020806,PIT,SJS,2009 February 11
2008020807,MIN,COL,2009 February 11
2008020808,DAL,ARI,2009 February 11
2008020809,EDM,MTL,2009 February 11
2008020810,ANA,CGY,2009 February 11
2008020811,PHI,OTT,2009 February 12
2008020812,CAR,FLA,2009 February 12
2008020813,TBL,TOR,2009 February 12
2008020814,DET,MIN,2009 February 12
2008020815,NSH,STL,2009 February 12
2008020816,ARI,VAN,2009 February 12
2008020817,LAK,CGY,2009 February 12
2008020818,NJD,BOS,2009 February 13
2008020819,CBJ,DET,2009 February 13
2008020820,BUF,SJS,2009 February 13
2008020821,FLA,NYR,2009 February 13
2008020822,STL,CHI,2009 February 13
2008020823,DAL,VAN,2009 February 13
2008020824,COL,MTL,2009 February 13
2008020825,PHI,NYI,2009 February 14
2008020826,LAK,EDM,2009 February 14
2008020827,TOR,PIT,2009 February 14
2008020828,CAR,CBJ,2009 February 14
2008020829,TBL,WSH,2009 February 14
2008020830,NSH,BOS,2009 February 14
2008020831,MIN,OTT,2009 February 14
2008020832,CHI,DAL,2009 February 14
2008020833,ARI,CGY,2009 February 14
2008020834,NJD,SJS,2009 February 15
2008020835,NYR,PHI,2009 February 15
2008020836,FLA,WSH,2009 February 15
2008020837,DET,COL,2009 February 15
2008020838,BUF,CAR,2009 February 15
2008020839,ANA,ATL,2009 February 15
2008020840,VAN,MTL,2009 February 15
2008020841,NYI,PIT,2009 February 16
2008020842,CBJ,DAL,2009 February 16
2008020843,STL,NYR,2009 February 16
2008020844,NSH,OTT,2009 February 16
2008020845,ARI,EDM,2009 February 16
2008020846,LAK,ATL,2009 February 16
2008020847,CAR,BOS,2009 February 17
2008020848,TOR,BUF,2009 February 17
2008020849,TBL,CHI,2009 February 17
2008020850,FLA,NJD,2009 February 17
2008020851,COL,OTT,2009 February 17
2008020852,CGY,VAN,2009 February 17
2008020853,SJS,EDM,2009 February 17
2008020854,NYR,NYI,2009 February 18
2008020855,CBJ,STL,2009 February 18
2008020856,WSH,MTL,2009 February 18
2008020857,DET,NSH,2009 February 18
2008020858,ANA,LAK,2009 February 18
2008020859,NYI,CAR,2009 February 19
2008020860,PHI,BUF,2009 February 19
2008020861,PIT,MTL,2009 February 19
2008020862,TOR,CBJ,2009 February 19
2008020863,OTT,VAN,2009 February 19
2008020864,TBL,NJD,2009 February 19
2008020865,FLA,CHI,2009 February 19
2008020866,NSH,STL,2009 February 19
2008020867,MIN,CGY,2009 February 19
2008020868,DAL,EDM,2009 February 19
2008020869,ARI,ATL,2009 February 19
2008020870,SJS,LAK,2009 February 19
2008020871,WSH,COL,2009 February 20
2008020872,CAR,TBL,2009 February 20
2008020873,DET,ANA,2009 February 20
2008020874,PHI,PIT,2009 February 21
2008020875,MTL,OTT,2009 February 21
2008020876,DAL,CHI,2009 February 21
2008020877,LAK,ARI,2009 February 21
2008020878,SJS,ATL,2009 February 21
2008020879,BUF,NYR,2009 February 21
2008020880,TOR,VAN,2009 February 21
2008020881,NYI,NJD,2009 February 21
2008020882,FLA,BOS,2009 February 21
2008020883,CBJ,ANA,2009 February 21
2008020884,MIN,DET,2009 February 21
2008020885,STL,NSH,2009 February 21
2008020886,EDM,CGY,2009 February 21
2008020887,WSH,PIT,2009 February 22
2008020888,CAR,COL,2009 February 22
2008020889,TBL,BOS,2009 February 22
2008020890,NYR,TOR,2009 February 22
2008020891,CHI,MIN,2009 February 22
2008020892,DAL,SJS,2009 February 23
2008020893,BOS,FLA,2009 February 24
2008020894,BUF,ANA,2009 February 24
2008020895,WSH,PHI,2009 February 24
2008020896,ATL,COL,2009 February 24
2008020897,MTL,VAN,2009 February 24
2008020898,OTT,CAR,2009 February 24
2008020899,NSH,CHI,2009 February 24
2008020900,MIN,LAK,2009 February 24
2008020901,STL,ARI,2009 February 24
2008020902,CGY,CBJ,2009 February 24
2008020903,EDM,TBL,2009 February 24
2008020904,PHI,LAK,2009 February 25
2008020905,TOR,NYR,2009 February 25
2008020906,PIT,NYI,2009 February 25
2008020907,DET,SJS,2009 February 25
2008020908,BOS,ANA,2009 February 26
2008020909,NJD,COL,2009 February 26
2008020910,NYI,TOR,2009 February 26
2008020911,NYR,FLA,2009 February 26
2008020912,WSH,ATL,2009 February 26
2008020913,CAR,BUF,2009 February 26
2008020914,OTT,SJS,2009 February 26
2008020915,NSH,ARI,2009 February 26
2008020916,DAL,STL,2009 February 26
2008020917,EDM,CBJ,2009 February 26
2008020918,PHI,MTL,2009 February 27
2008020919,DET,LAK,2009 February 27
2008020920,CHI,PIT,2009 February 27
2008020921,CGY,MIN,2009 February 27
2008020922,VAN,TBL,2009 February 27
2008020923,BOS,WSH,2009 February 28
2008020924,NJD,FLA,2009 February 28
2008020925,DAL,ANA,2009 February 28
2008020926,MTL,SJS,2009 February 28
2008020927,OTT,TOR,2009 February 28
2008020928,NYI,BUF,2009 February 28
2008020929,NYR,COL,2009 February 28
2008020930,ATL,CAR,2009 February 28
2008020931,NSH,DET,2009 February 28
2008020932,ARI,STL,2009 February 28
2008020933,EDM,MIN,2009 February 28
2008020934,NJD,PHI,2009 March 01
2008020935,WSH,FLA,2009 March 01
2008020936,CHI,LAK,2009 March 01
2008020937,DAL,PIT,2009 March 01
2008020938,CGY,TBL,2009 March 01
2008020939,VAN,CBJ,2009 March 01
2008020940,NYI,COL,2009 March 02
2008020941,BOS,PHI,2009 March 03
2008020942,WSH,CAR,2009 March 03
2008020943,ATL,FLA,2009 March 03
2008020944,CBJ,LAK,2009 March 03
2008020945,TOR,NJD,2009 March 03
2008020946,OTT,CGY,2009 March 03
2008020947,TBL,PIT,2009 March 03
2008020948,NSH,EDM,2009 March 03
2008020949,CHI,ANA,2009 March 03
2008020950,STL,DET,2009 March 03
2008020951,VAN,MIN,2009 March 03
2008020952,SJS,DAL,2009 March 03
2008020953,BUF,MTL,2009 March 04
2008020954,COL,DET,2009 March 04
2008020955,BOS,ARI,2009 March 05
2008020956,NYI,NYR,2009 March 05
2008020957,PHI,CGY,2009 March 05
2008020958,WSH,TOR,2009 March 05
2008020959,OTT,EDM,2009 March 05
2008020960,FLA,PIT,2009 March 05
2008020961,NSH,CBJ,2009 March 05
2008020962,LAK,DAL,2009 March 05
2008020963,SJS,MIN,2009 March 05
2008020964,CAR,CGY,2009 March 06
2008020965,BUF,ARI,2009 March 06
2008020966,ATL,MTL,2009 March 06
2008020967,TBL,STL,2009 March 06
2008020968,ANA,DAL,2009 March 06
2008020969,BOS,CHI,2009 March 07
2008020970,NYI,NJD,2009 March 07
2008020971,LAK,MIN,2009 March 07
2008020972,TOR,EDM,2009 March 07
2008020973,OTT,BUF,2009 March 07
2008020974,PHI,NSH,2009 March 07
2008020975,FLA,STL,2009 March 07
2008020976,DET,CBJ,2009 March 07
2008020977,TBL,CAR,2009 March 07
2008020978,VAN,SJS,2009 March 07
2008020979,NYI,ARI,2009 March 08
2008020980,NYR,BOS,2009 March 08
2008020981,WSH,PIT,2009 March 08
2008020982,ATL,CGY,2009 March 08
2008020983,CHI,COL,2009 March 08
2008020984,DAL,MTL,2009 March 08
2008020985,ANA,MIN,2009 March 08
2008020986,CAR,NYR,2009 March 09
2008020987,OTT,TOR,2009 March 09
2008020988,LAK,VAN,2009 March 09
2008020989,NJD,CGY,2009 March 10
2008020990,PHI,BUF,2009 March 10
2008020991,CBJ,BOS,2009 March 10
2008020992,TOR,NYI,2009 March 10
2008020993,MTL,EDM,2009 March 10
2008020994,PIT,FLA,2009 March 10
2008020995,DET,ARI,2009 March 10
2008020996,NSH,WSH,2009 March 10
2008020997,MIN,SJS,2009 March 10
2008020998,STL,DAL,2009 March 10
2008020999,COL,ATL,2009 March 10
2008021000,OTT,TBL,2009 March 11
2008021001,CHI,CAR,2009 March 11
2008021002,ANA,VAN,2009 March 11
2008021003,BOS,OTT,2009 March 12
2008021004,BUF,FLA,2009 March 12
2008021005,NJD,ARI,2009 March 12
2008021006,PHI,WSH,2009 March 12
2008021007,CBJ,PIT,2009 March 12
2008021008,TOR,TBL,2009 March 12
2008021009,MTL,NYI,2009 March 12
2008021010,DET,CGY,2009 March 12
2008021011,NSH,NYR,2009 March 12
2008021012,STL,SJS,2009 March 12
2008021013,DAL,CAR,2009 March 12
2008021014,COL,MIN,2009 March 12
2008021015,EDM,ATL,2009 March 12
2008021016,CHI,CBJ,2009 March 13
2008021017,VAN,LAK,2009 March 13
2008021018,BOS,NYI,2009 March 14
2008021019,PHI,NYR,2009 March 14
2008021020,STL,DET,2009 March 14
2008021021,PIT,OTT,2009 March 14
2008021022,BUF,ATL,2009 March 14
2008021023,TOR,CGY,2009 March 14
2008021024,MTL,NJD,2009 March 14
2008021025,WSH,CAR,2009 March 14
2008021026,FLA,TBL,2009 March 14
2008021027,DAL,MIN,2009 March 14
2008021028,EDM,COL,2009 March 14
2008021029,ARI,NSH,2009 March 14
2008021030,SJS,LAK,2009 March 14
2008021031,NYR,PHI,2009 March 15
2008021032,PIT,BOS,2009 March 15
2008021033,CHI,NYI,2009 March 15
2008021034,CBJ,DET,2009 March 15
2008021035,STL,MIN,2009 March 15
2008021036,ANA,SJS,2009 March 15
2008021037,VAN,COL,2009 March 15
2008021038,ATL,WSH,2009 March 16
2008021039,LAK,NSH,2009 March 16
2008021040,NJD,CHI,2009 March 17
2008021041,MTL,NYR,2009 March 17
2008021042,OTT,BUF,2009 March 17
2008021043,PIT,ATL,2009 March 17
2008021044,TBL,TOR,2009 March 17
2008021045,FLA,WSH,2009 March 17
2008021046,DET,PHI,2009 March 17
2008021047,MIN,COL,2009 March 17
2008021048,EDM,STL,2009 March 17
2008021049,VAN,DAL,2009 March 17
2008021050,ARI,SJS,2009 March 17
2008021051,CAR,NJD,2009 March 18
2008021052,CBJ,CHI,2009 March 18
2008021053,CGY,DAL,2009 March 18
2008021054,ANA,NSH,2009 March 18
2008021055,BOS,LAK,2009 March 19
2008021056,OTT,MTL,2009 March 19
2008021057,TBL,WSH,2009 March 19
2008021058,FLA,TOR,2009 March 19
2008021059,COL,EDM,2009 March 19
2008021060,VAN,STL,2009 March 19
2008021061,ARI,ANA,2009 March 19
2008021062,SJS,NSH,2009 March 19
2008021063,NJD,MIN,2009 March 20
2008021064,CAR,NYI,2009 March 20
2008021065,BUF,PHI,2009 March 20
2008021066,PIT,LAK,2009 March 20
2008021067,ATL,DET,2009 March 20
2008021068,CHI,EDM,2009 March 20
2008021069,CGY,STL,2009 March 20
2008021070,SJS,DAL,2009 March 21
2008021071,MTL,TOR,2009 March 21
2008021072,OTT,NYI,2009 March 21
2008021073,NYR,BUF,2009 March 21
2008021074,CAR,WSH,2009 March 21
2008021075,FLA,CBJ,2009 March 21
2008021076,TBL,ATL,2009 March 21
2008021076,TBL,ATL,2009 March 21
2008021078,BOS,NJD,2009 March 22
2008021079,PIT,PHI,2009 March 22
2008021080,CHI,LAK,2009 March 22
2008021081,MIN,EDM,2009 March 22
2008021082,NYR,OTT,2009 March 22
2008021083,ANA,ARI,2009 March 22
2008021084,SJS,COL,2009 March 22
2008021085,PHI,NJD,2009 March 23
2008021086,FLA,CAR,2009 March 23
2008021087,CGY,DET,2009 March 23
2008021088,TOR,WSH,2009 March 24
2008021089,NYR,MIN,2009 March 24
2008021090,MTL,ATL,2009 March 24
2008021091,TBL,CBJ,2009 March 24
2008021092,NSH,ANA,2009 March 24
2008021093,STL,LAK,2009 March 24
2008021094,DAL,VAN,2009 March 24
2008021095,EDM,DET,2009 March 24
2008021096,BUF,FLA,2009 March 25
2008021097,NYI,MIN,2009 March 25
2008021098,CAR,OTT,2009 March 25
2008021099,PIT,CGY,2009 March 25
2008021100,CHI,SJS,2009 March 25
2008021101,COL,ANA,2009 March 25
2008021102,PHI,FLA,2009 March 26
2008021103,ATL,NYR,2009 March 26
2008021104,CBJ,CGY,2009 March 26
2008021105,MTL,TBL,2009 March 26
2008021106,NSH,SJS,2009 March 26
2008021107,STL,VAN,2009 March 26
2008021108,DAL,LAK,2009 March 26
2008021109,ARI,EDM,2009 March 26
2008021110,WSH,TBL,2009 March 27
2008021111,BUF,TOR,2009 March 27
2008021112,DET,NYI,2009 March 27
2008021113,CHI,NJD,2009 March 27
2008021114,COL,VAN,2009 March 27
2008021115,ANA,EDM,2009 March 27
2008021116,PIT,NYR,2009 March 28
2008021117,TOR,BOS,2009 March 28
2008021118,MTL,BUF,2009 March 28
2008021119,NJD,CAR,2009 March 28
2008021120,NYI,PHI,2009 March 28
2008021121,ATL,OTT,2009 March 28
2008021122,NSH,LAK,2009 March 28
2008021123,DAL,FLA,2009 March 28
2008021124,STL,CBJ,2009 March 28
2008021125,CGY,MIN,2009 March 28
2008021126,SJS,ARI,2009 March 28
2008021127,DET,NSH,2009 March 29
2008021128,CBJ,STL,2009 March 29
2008021129,TBL,OTT,2009 March 29
2008021130,PHI,BOS,2009 March 29
2008021131,CHI,VAN,2009 March 29
2008021132,EDM,MIN,2009 March 29
2008021133,ANA,COL,2009 March 29
2008021134,NYR,NJD,2009 March 30
2008021135,CGY,SJS,2009 March 30
2008021136,ARI,DAL,2009 March 30
2008021137,BOS,TBL,2009 March 31
2008021138,CBJ,NSH,2009 March 31
2008021139,MTL,CHI,2009 March 31
2008021140,FLA,OTT,2009 March 31
2008021141,MIN,VAN,2009 March 31
2008021142,EDM,ANA,2009 March 31
2008021143,LAK,DAL,2009 March 31
2008021144,WSH,NYI,2009 April 01
2008021145,ATL,BUF,2009 April 01
2008021146,TOR,PHI,2009 April 01
2008021147,PIT,NJD,2009 April 01
2008021148,CHI,STL,2009 April 01
2008021149,COL,ARI,2009 April 01
2008021150,BOS,OTT,2009 April 02
2008021151,NYI,MTL,2009 April 02
2008021152,CAR,NYR,2009 April 02
2008021153,DET,STL,2009 April 02
2008021154,DAL,CGY,2009 April 02
2008021155,EDM,SJS,2009 April 02
2008021156,VAN,ANA,2009 April 02
2008021157,ARI,LAK,2009 April 02
2008021158,NJD,TBL,2009 April 03
2008021159,PHI,TOR,2009 April 03
2008021160,WSH,BUF,2009 April 03
2008021161,FLA,ATL,2009 April 03
2008021162,MIN,CGY,2009 April 03
2008021163,CHI,NSH,2009 April 03
2008021164,BOS,NYR,2009 April 04
2008021165,BUF,NJD,2009 April 04
2008021166,TOR,MTL,2009 April 04
2008021167,OTT,PHI,2009 April 04
2008021168,NYI,TBL,2009 April 04
2008021169,CAR,PIT,2009 April 04
2008021170,NSH,CBJ,2009 April 04
2008021171,DAL,STL,2009 April 04
2008021172,EDM,VAN,2009 April 04
2008021173,SJS,ANA,2009 April 04
2008021174,LAK,ARI,2009 April 04
2008021175,WSH,ATL,2009 April 05
2008021176,FLA,PIT,2009 April 05
2008021177,DET,MIN,2009 April 05
2008021178,CBJ,CHI,2009 April 05
2008021179,ANA,SJS,2009 April 05
2008021180,VAN,COL,2009 April 05
2008021181,BUF,DET,2009 April 06
2008021182,MTL,OTT,2009 April 06
2008021183,CGY,LAK,2009 April 06
2008021184,NJD,TOR,2009 April 07
2008021185,NYR,MTL,2009 April 07
2008021186,PHI,FLA,2009 April 07
2008021187,CAR,NYI,2009 April 07
2008021188,ATL,WSH,2009 April 07
2008021189,OTT,BOS,2009 April 07
2008021190,TBL,PIT,2009 April 07
2008021191,NSH,CHI,2009 April 07
2008021192,MIN,DAL,2009 April 07
2008021193,EDM,LAK,2009 April 07
2008021194,VAN,CGY,2009 April 07
2008021195,ARI,STL,2009 April 07
2008021196,SJS,COL,2009 April 07
2008021197,TOR,BUF,2009 April 08
2008021198,CHI,CBJ,2009 April 08
2008021199,BOS,MTL,2009 April 09
2008021200,NYR,PHI,2009 April 09
2008021201,CAR,BUF,2009 April 09
2008021202,ATL,FLA,2009 April 09
2008021203,OTT,NJD,2009 April 09
2008021204,PIT,NYI,2009 April 09
2008021205,TBL,WSH,2009 April 09
2008021206,DET,NSH,2009 April 09
2008021207,COL,DAL,2009 April 09
2008021208,VAN,LAK,2009 April 09
2008021209,SJS,ARI,2009 April 09
2008021210,MIN,NSH,2009 April 10
2008021211,STL,CBJ,2009 April 10
2008021212,EDM,CGY,2009 April 10
2008021213,ANA,DAL,2009 April 10
2008021214,NJD,CAR,2009 April 11
2008021215,NYI,PHI,2009 April 11
2008021216,DET,CHI,2009 April 11
2008021217,COL,VAN,2009 April 11
2008021218,BUF,BOS,2009 April 11
2008021219,LAK,SJS,2009 April 11
2008021220,TOR,OTT,2009 April 11
2008021221,MTL,PIT,2009 April 11
2008021222,ATL,TBL,2009 April 11
2008021223,FLA,WSH,2009 April 11
2008021224,CBJ,MIN,2009 April 11
2008021225,ARI,ANA,2009 April 11
2008021226,CGY,EDM,2009 April 11
2008021227,COL,STL,2009 April 12
2008021228,NYI,BOS,2009 April 12
2008021229,PHI,NYR,2009 April 12
2008021230,CHI,DET,2009 April 12
2008030111,BOS,MTL,2009 April 16
2008030112,BOS,MTL,2009 April 18
2008030113,MTL,BOS,2009 April 20
2008030114,MTL,BOS,2009 April 22
2008030121,WSH,NYR,2009 April 15
2008030122,WSH,NYR,2009 April 18
2008030123,NYR,WSH,2009 April 20
2008030124,NYR,WSH,2009 April 22
2008030125,WSH,NYR,2009 April 24
2008030126,NYR,WSH,2009 April 26
2008030127,WSH,NYR,2009 April 28
2008030131,NJD,CAR,2009 April 15
2008030132,NJD,CAR,2009 April 17
2008030133,CAR,NJD,2009 April 19
2008030134,CAR,NJD,2009 April 21
2008030135,NJD,CAR,2009 April 23
2008030136,CAR,NJD,2009 April 26
2008030137,NJD,CAR,2009 April 28
2008030141,PIT,PHI,2009 April 15
2008030142,PIT,PHI,2009 April 17
2008030143,PHI,PIT,2009 April 19
2008030144,PHI,PIT,2009 April 21
2008030145,PIT,PHI,2009 April 23
2008030146,PHI,PIT,2009 April 25
2008030151,SJS,ANA,2009 April 16
2008030152,SJS,ANA,2009 April 19
2008030153,ANA,SJS,2009 April 21
2008030154,ANA,SJS,2009 April 23
2008030155,SJS,ANA,2009 April 25
2008030156,ANA,SJS,2009 April 27
2008030161,DET,CBJ,2009 April 16
2008030162,DET,CBJ,2009 April 18
2008030163,CBJ,DET,2009 April 21
2008030164,CBJ,DET,2009 April 23
2008030171,VAN,STL,2009 April 15
2008030172,VAN,STL,2009 April 17
2008030173,STL,VAN,2009 April 19
2008030174,STL,VAN,2009 April 21
2008030181,CHI,CGY,2009 April 16
2008030182,CHI,CGY,2009 April 18
2008030183,CGY,CHI,2009 April 20
2008030184,CGY,CHI,2009 April 22
2008030185,CHI,CGY,2009 April 25
2008030186,CGY,CHI,2009 April 27
2008030211,BOS,CAR,2009 May 01
2008030212,BOS,CAR,2009 May 03
2008030213,CAR,BOS,2009 May 06
2008030214,CAR,BOS,2009 May 08
2008030215,BOS,CAR,2009 May 10
2008030216,CAR,BOS,2009 May 12
2008030217,BOS,CAR,2009 May 14
2008030221,WSH,PIT,2009 May 02
2008030222,WSH,PIT,2009 May 04
2008030223,PIT,WSH,2009 May 06
2008030224,PIT,WSH,2009 May 08
2008030225,WSH,PIT,2009 May 09
2008030226,PIT,WSH,2009 May 11
2008030227,WSH,PIT,2009 May 13
2008030231,DET,ANA,2009 May 01
2008030232,DET,ANA,2009 May 03
2008030233,ANA,DET,2009 May 05
2008030234,ANA,DET,2009 May 07
2008030235,DET,ANA,2009 May 10
2008030236,ANA,DET,2009 May 12
2008030237,DET,ANA,2009 May 14
2008030241,VAN,CHI,2009 April 30
2008030242,VAN,CHI,2009 May 02
2008030243,CHI,VAN,2009 May 05
2008030244,CHI,VAN,2009 May 07
2008030245,VAN,CHI,2009 May 09
2008030246,CHI,VAN,2009 May 11
2008030311,PIT,CAR,2009 May 18
2008030312,PIT,CAR,2009 May 21
2008030313,CAR,PIT,2009 May 23
2008030314,CAR,PIT,2009 May 26
2008030321,DET,CHI,2009 May 17
2008030322,DET,CHI,2009 May 19
2008030323,CHI,DET,2009 May 22
2008030324,CHI,DET,2009 May 24
2008030325,DET,CHI,2009 May 27
2008030411,DET,PIT,2009 May 30
2008030412,DET,PIT,2009 May 31
2008030413,PIT,DET,2009 June 02
2008030414,PIT,DET,2009 June 04
2008030415,DET,PIT,2009 June 06
2008030416,PIT,DET,2009 June 09
2008030417,DET,PIT,2009 June 12
